lemma	date	identifier	context	indexes_target_sentence
diligencia	1858	old_corpus_spanish-377502-672	El esqueleto me parecía que bostezaba, y el caldero le caía hasta los ojos, inclinándose a un lado para darle expresión chusca; me parecía verle adelantar el pie izquierdo como quien rompe a bailar, y cuadrarse ambas manos a la cintura, que le cabía en dos dedos. Se me figuraba asimismo que andaba el reloj con la precipitación y diligencia de una máquina que quiere recorrer en minutos los años que se ha estado mano sobre mano, es decir, rueda sobre rueda; sentía el tic tac de las piezas, y creía ver oscilar el péndulo dando bofetones a un lado y a otro a todos los pájaros disecados, los cuales se empeñaban en volar moviendo con trabajo las escasas plumas de sus alas podridas; y por último, en medio de esta barahunda, me pareció que el Cristo estiraba los brazos y el cuello, desperezándose con expresión de supremo fastidio. Conviene principiar por el principio, es decir, por informar al lector de quién es este D. Anselmo; por contarle su vida, sus costumbres, y hablar de su carácter y figura, sin omitir la opinión de loco rematado de que gozaba entre todos los que le conocían.	264:834
diligencia	1858	old_corpus_spanish-305613-439	La parada que por cosas de Zoilo tuvimos que hacer en Villarcayo nos retrasó, y llegamos aquí más tarde de lo que creíamos. Era mi propósito entregar al General Van-Halen la carta del Sr. de Gaminde, y empezar mis diligencias al objeto de sacar a Ventura del Provincial de Segovia (señalado por indisciplina para un severo castigo) y pasarle a otro cuerpo. Pero la mala suerte o nuestra tardanza, ¡ay de mí!, quisieron que aquellos cálculos tan juiciosos salieran fallidos, pues apenas entramos en el pueblo, y cuando nos hallábamos reparando el cuerpo con unas sopas, fuimos detenidos y apaleados, se nos registró de la coronilla a los calcañales, quitándonos cuanto llevábamos, dinero, armas, cartas y papeles, y para remate de tanta picardía nos encerraron a los tres en el más pestilente calabozo de esta cárcel, donde pedimos a Dios y a la Virgen Santísima que los gruesos muros se vuelvan de cartón para escaparnos, o que a traernos la preciosa libertad venga una mano bienhechora.	124:356
diligencia	2007	modern_corpus_spanish-546058-647	Si es que realmente existen los derechos humanos, es seguro que uno de ellos es el derecho a no quedar encerrado de manera indefinida sin ser llevado a juicio. La Declaración de Derechos de la Constitución de los Estados Unidos pone bastante énfasis en ese derecho, especificando en la Sexta enmienda que en todas las diligencias procesales “el acusado disfrutará del derecho a un juicio rápido y público, por parte de un jurado imparcial” y a “ser informado de la naturaleza y causa de la acusación y ser puesto frente a los testigos en su contra”. A ninguno de los prisioneros de Guantánamo se le ha garantizado estos derechos.	160:549
diligencia	2007	modern_corpus_spanish-316502-1328	El Estado Parte hace además referencia a sus observaciones anteriores en casos semejantes y señala que su legislación en materia de restitución, en particular la Ley Nº 87/1991, tenía dos objetivos: por un lado, mitigar las consecuencias de las injusticias cometidas durante el régimen comunista y, por otro lado, llevar a cabo una amplia y rápida reforma económica con el fin de implantar una economía de mercado eficiente. Como no era posible reparar todas las injusticias cometidas anteriormente, se habían establecido condiciones previas restrictivas, en particular la de la ciudadanía, cuyo principal objetivo era asegurarse de que se empleara la debida diligencia profesional en relación con los bienes restituidos. Según el Estado Parte, el requisito de ciudadanía ha estado siempre en conformidad con el orden constitucional de la República Checa, y así lo ha declarado el Tribunal Constitucional.	425:721
diligencia	2007	modern_corpus_spanish-443211-259	En agosto de 2008 se estableció en Curaçao el Centro de Orientación y Denuncia sobre Maltrato de Menores. La Fiscalía abrió diligencias en varios casos de abuso sexual de menores de ambos sexos en los períodos 1998-2006 y 2007-2008. Como en estos casos solo queda registrado el nombre del acusado, no se puede dar información alguna sobre la edad de las víctimas.	106:232
diligencia	2007	modern_corpus_spanish-278357-982	Ello se logró mediante el establecimiento del Centro Curdo de Cultura y Publicaciones; la creación del Foro Académico Curdo; la garantía de la libertad de prensa en el plano local o del país; la introducción del carácter obligatorio de la enseñanza primaria y la enseñanza obligatoria del idioma curdo en las escuelas y universidades de la región autónoma; y el establecimiento de una emisora de radio y de televisión en la región autónoma. Además, el Gobierno del Iraq ha adoptado con diligencia un conjunto de medidas para garantizar que las minorías antes mencionadas puedan ejercer sus derechos culturales sin sufrir discriminación. El Consejo de Mando de la Revolución, por ejemplo, promulgó la Decisión No.	441:636
diligencia	2007	modern_corpus_spanish-380164-295	Se le ordenó asimismo al Comisario Jefe de la comisaría Las Acacias, Lic. Jhon Carreño que girara instrucciones a fin de que sean practicadas diligencias de investigación en el caso que nos ocupa. Luego, el día 2 de agosto de 2002, se comisionó al Fiscal 23º a nivel nacional, Dr. Jesús Ramírez, para que conjuntamente con los Fiscales Quinto y Sexto del Estado de Carabobo ya señalados, se avocara al conocimiento de la causa en cuestión.	74:196
diligencia	2007	modern_corpus_spanish-14210-576	Acojo con satisfacción este informe porque destaca la necesidad de contar con un procedimiento de asilo eficaz que sea acorde y compatible con las Convenciones de Ginebra, así como con otros instrumentos de Derecho internacional vigentes. Estoy de acuerdo con este informe en que la diligencia y la eficiencia administrativa son importantes para evaluar cualquier sistema, pero no pueden constituir los únicos criterios cuando lo que está en juego es el futuro de personas. Apruebo este informe porque reconoce que, si bien cabe felicitarse de la intención de desarrollar regímenes de protección de alta calidad junto con los países de acogida, este no debe ser un medio para incrementar los controles fronterizos con la intención de impedir la libre circulación de personas o una forma de abdicar a nuestras propias responsabilidades en materia de protección.	239:473
diligencia	2007	modern_corpus_spanish-408817-538	El principio de confidencialidad es importante para alentar una franca discusión de las cuestiones, que a su vez es necesario para resolver una controversia. Mientras la mediación esté en curso, se pediría a ambas partes que se abstuviesen de hacer cualquier otra diligencia en el sistema informal o en el formal. Una vez que una causa hubiese llegado al sistema de justicia formal y fuese objeto de mediación quedarían suspendido los plazos para interponer la demanda.	158:313
diligencia	2007	modern_corpus_spanish-418885-573	Hasta la fecha, de un total de 161 inculpados, se han terminado las causas iniciadas contra 97 acusados. Aunque siguen en trámite causas contra 63 acusados, 15 ya han sido juzgados y sus causas están en apelación, 23 tienen sus causas en juicio y sólo 15 se encuentran en etapa de diligencias preliminares, cuatro están a la espera de que se resuelvan solicitudes de remisión de conformidad con el artículo 11 bis, y los seis acusados restantes se encuentran todavía prófugos. Para fin de año, el Tribunal tiene previsto concluir los procesos contra otros dos acusados, cuando falle respecto de dos apelaciones y, en el primer trimestre de 2007, se prevé la conclusión de los procedimientos de apelación en los casos de otros cuatro acusados.	105:476
diligencia	2007	modern_corpus_spanish-190026-950	Insisto en que el agradecimiento no es sólo personal sino que se dirige también a todas las personas, hombres y mujeres, que han acompañado a usted y a sus Ministros en sus comparecencias y en el trabajo que se realiza detrás de los bastidores. Gracias por sus tres debates aquí en el Parlamento Europeo; gracias también por los dos debates en los que ha participado en el Foro entre los Parlamentos nacionales y el Parlamento Europeo, y sin duda también gracias por la diligencia con que sus Ministros han sacado adelante algunos de los temas más complejos - usted ha hecho referencia a ellos - como el tema de la comitología, un trabajo callado y silencioso, minucioso y detallado que ha permitido superar algunos de los obstáculos más antiguos para una mayor participación del Parlamento Europeo en la tarea legislativa. .	245:823
diligencia	2007	modern_corpus_spanish-252109-672	Las partes toman nota de la trascendencia de la cooperación en materia de transporte y en el sector de la energía y expresan su intención de establecer relaciones en beneficio mutuo a ese respecto, así como de actuar de consuno en la ejecución de proyectos de infraestructura de transporte y energía. Lituania y Rusia actuarán con diligencia en la ejecución de proyectos de cooperación en la esfera de la energía en la región del mar Báltico. Las partes asignan suma importancia a la cooperación en la realización de actividades de vigilancia a largo plazo de las condiciones del medio ambiente, incluso en el medio ambiente marino.	301:442
diligencia	2007	modern_corpus_spanish-901799-327	Omar Ahmad: Cambios políticos con lápiz y papel Una de las cosas que define a los miembros de TED es que ustedes han tomado su pasión, y la han convertido en diligencia. Han realmente puesto en acción los temas que les interesan.	48:169
diligencia	2007	modern_corpus_spanish-467078-539	Confiamos en que las negociaciones arrojarán resultados tangibles en breve plazo. El hecho de que la Jamahiriya Árabe Libia haya abandonado sus programas de armas de destrucción en masa y haya aceptado las inspecciones del OIEA constituyen un logro notable de las diligencias internacionales encaminadas a prevenir la proliferación de las armas nucleares por medios pacíficos. La decisión de la Jamahiriya Árabe Libia reviste una gran importancia a efectos de la consolidación y la revitalización del régimen internacional de no proliferación de las armas nucleares.	82:376
